2019-07-31;0.821331;0.6488
2019-08-01;0.88781;0.666418
2019-08-02;0.829212;0.683887
2019-08-05;0.729477;0.693822
2019-08-06;0.61488;0.694865
2019-08-07;0.48476;0.689312
2019-08-08;0.424149;0.675898
2019-08-09;0.319759;0.645178
2019-08-12;0.2159;0.60084
2019-08-13;0.214279;0.554156
2019-08-14;0.114754;0.483498
2019-08-15;-0.0132828;0.393389
2019-08-16;-0.0928917;0.301178
2019-08-19;-0.321941;0.196037
2019-08-20;-0.485863;0.0859623
2019-08-21;-0.412712;-0.00378494
2019-08-22;-0.184624;-0.0646622
2019-08-23;0.022438;-0.0943943
2019-08-26;0.161049;-0.0998795
2019-08-27;0.244205;-0.0968868
2019-08-28;0.306305;-0.0777317
2019-08-29;0.431995;-0.0332039
2019-08-30;0.381248;0.0142101
2019-09-03;0.404747;0.086879
2019-09-04;0.481586;0.183624
2019-09-05;0.572247;0.28212
2019-09-06;0.558281;0.35641
2019-09-09;0.653255;0.419492
2019-09-10;0.715729;0.47496
2019-09-11;0.726658;0.523205
2019-09-12;0.738644;0.566439
2019-09-13;0.781979;0.601437
2019-09-16;0.806431;0.643956
2019-09-17;0.927135;0.696194
2019-09-18;0.999226;0.747958
2019-09-19;1.0533;0.796063
2019-09-20;1.25159;0.865394
2019-09-23;1.32467;0.932535
2019-09-24;1.32759;0.993721
2019-09-25;1.33089;1.05414
2019-09-26;1.34149;1.11443
2019-09-27;1.35146;1.17138
2019-09-30;1.26899;1.21763
2019-10-01;1.178;1.24272
2019-10-02;1.12583;1.25538
2019-10-03;1.01702;1.25175
2019-10-04;0.97068;1.22366
2019-10-07;0.884819;1.17968
2019-10-08;0.796314;1.12655
2019-10-09;0.737846;1.06725
2019-10-10;0.724846;1.00558
2019-10-11;0.755302;0.945964
2019-10-14;0.849098;0.903975
2019-10-15;0.952625;0.881438
2019-10-16;1.05043;0.873898
2019-10-17;1.09249;0.881445
2019-10-18;1.14279;0.898655
2019-10-21;1.33804;0.943978
2019-10-22;1.54339;1.01869
2019-10-23;1.63046;1.10795
2019-10-24;1.69305;1.20477
2019-10-25;1.82767;1.312
2019-10-28;2.00019;1.42711
2019-10-29;2.11671;1.54352
2019-10-30;2.03016;1.6415
2019-10-31;1.99609;1.73186
2019-11-01;2.02796;1.82037
2019-11-04;2.11898;1.89847
2019-11-05;2.1965;1.96378
2019-11-06;2.27274;2.02801
2019-11-07;2.35351;2.09405
2019-11-08;2.37006;2.14829
2019-11-11;2.36364;2.18464
2019-11-12;2.39;2.21196
2019-11-13;2.42145;2.25109
2019-11-14;2.3899;2.29047
2019-11-15;2.35524;2.3232
2019-11-18;2.4443;2.35573
2019-11-19;2.53141;2.38923
2019-11-20;2.47707;2.40966
2019-11-21;2.3622;2.41053
2019-11-22;2.21088;2.39461
2019-11-25;2.11276;2.36952
2019-11-26;1.96642;2.32716
2019-11-27;1.85726;2.27074
2019-11-29;1.72095;2.20385
2019-12-02;1.59016;2.12734
2019-12-03;1.35103;2.01801
2019-12-04;1.16432;1.88131
2019-12-05;1.00877;1.73447
2019-12-06;0.876373;1.58589
2019-12-09;0.691078;1.43391
2019-12-10;0.570061;1.27964
2019-12-11;0.559135;1.13891
2019-12-12;0.595222;1.01271
2019-12-13;0.600197;0.900635
2019-12-16;0.638695;0.805488
2019-12-17;0.704033;0.740788
2019-12-18;0.771111;0.701467
2019-12-19;0.845085;0.685099
2019-12-20;1.10037;0.707499
2019-12-23;1.31821;0.770212
2019-12-24;1.49494;0.8627
2019-12-26;1.63294;0.970081
2019-12-27;1.82855;1.09341
2019-12-30;2.03076;1.23647
2019-12-31;2.2056;1.39316
2020-01-02;2.40197;1.56295
2020-01-03;2.53899;1.73974
2020-01-06;2.59586;1.91482
2020-01-07;2.65012;2.0698
2020-01-08;2.74406;2.21238
2020-01-09;2.91016;2.3539
2020-01-10;3.07286;2.49789
2020-01-13;3.16944;2.63198
2020-01-14;3.29286;2.75819
2020-01-15;3.32359;2.86999
2020-01-16;3.32751;2.96254
2020-01-17;3.38344;3.04699
2020-01-21;3.41708;3.12911
2020-01-22;3.33897;3.198
2020-01-23;3.27012;3.2506
2020-01-24;3.27478;3.28706
2020-01-27;3.19851;3.29963
2020-01-28;3.12934;3.29562
2020-01-29;3.04105;3.27044
2020-01-30;2.86693;3.22477
2020-01-31;2.60943;3.15296
2020-02-03;2.2674;3.04136
2020-02-04;2.03019;2.90267
2020-02-05;1.88558;2.75733
2020-02-06;1.72418;2.60274
2020-02-07;1.53568;2.42883
